World,Ranking Global,ExpPoints,Name,Level,Vocation,Achievement,Guild,Quota,Highscore Global,Highscore Vocation,Achievement Global,Achievement Vocation,PVP,Guild Exp,Guild Rank,In Arena,PVP Premium,PVP Free,Insurance 50%,Insurance 80%,Insurance 100%,ExpPoints Formatted
32,4028,130250612,Gildart,113,wizard,361, ,0,0,0,71,23,0,0,0,2.605.012,6.512.531,13.025.061,6.512.531,2.605.012,0,130.250.612
33,4029,129980013,Athira,113,warrior,134,L A N L A,5,0,0,0,0,60,113475823,3,2.599.600,6.499.001,12.998.001,6.499.001,2.599.600,0,129.980.013
36,4030,129858636,Hellguard,113,wizard,195,Blaclover,0,0,0,0,97,0,8338676,21,2.597.173,6.492.932,12.985.864,6.492.932,2.597.173,0,129.858.636
02,4031,129849685,Dren,113,warrior,60,R T F,5,0,0,0,0,89,45275170,11,2.596.994,6.492.484,12.984.968,6.492.484,2.596.994,0,129.849.685
23,4032,129738601,Dimi,113,wizard,279,Clan Senju,0,0,0,0,96,0,28352863,17,2.594.772,6.486.930,12.973.860,6.486.930,2.594.772,0,129.738.601
36,4033,129547938,Eternal,113,warrior,160,P E A C E,10,0,0,0,0,41,542731,59,2.590.959,6.477.397,12.954.794,6.477.397,2.590.959,0,129.547.938
02,4034,129182379,Sidra,113,wizard,287, ,0,0,0,0,90,0,0,0,2.583.648,6.459.119,12.918.238,6.459.119,2.583.648,0,129.182.379
38,4035,128382761,Chadsz,112,warrior,85,Pilipin4s,0,97,78,0,0,0,6820921,7,2.567.655,6.419.138,12.838.276,6.419.138,2.567.655,0,128.382.761
02,4036,128341874,Girino,112,warrior,349, ,0,0,0,69,47,0,0,0,2.566.837,6.417.094,12.834.187,6.417.094,2.566.837,0,128.341.874
35,4037,128269940,Meatballs,112,warrior,267,L A R V A,0,0,0,0,61,0,2926741,22,2.565.399,6.413.497,12.826.994,6.413.497,2.565.399,0,128.269.940
15,4038,128024468,Exchel,112,warrior,142,Texas,0,0,0,0,0,20,0,0,2.560.489,6.401.223,12.802.447,6.401.223,2.560.489,0,128.024.468
33,4039,127942406,Panyihir,112,warrior,105, ,10,0,0,0,0,43,0,0,2.558.848,6.397.120,12.794.241,6.397.120,2.558.848,0,127.942.406
11,4040,127365557,Bryanzee,112,warrior,176,Konosuba,5,0,0,0,0,49,0,0,2.547.311,6.368.278,12.736.556,6.368.278,2.547.311,0,127.365.557
38,4041,127315997,Zeboy,112,warrior,104,Spears,0,98,79,0,0,0,19649346,1,2.546.320,6.365.800,12.731.600,6.365.800,2.546.320,0,127.315.997
09,4042,127195421,Cimenchan,112,warrior,318, ,0,0,0,0,58,0,0,0,2.543.908,6.359.771,12.719.542,6.359.771,2.543.908,0,127.195.421
32,4043,127122756,Gkong,112,warrior,134,Solo Army,10,0,0,0,0,36,338461959,2,2.542.455,6.356.138,12.712.276,6.356.138,2.542.455,0,127.122.756
37,4044,126945565,Raziel,112,warrior,162, ,5,0,0,0,0,62,0,0,2.538.911,6.347.278,12.694.556,6.347.278,2.538.911,0,126.945.565
11,4045,126535871,Queenb,112,wizard,115,K I N G S,1,0,0,0,0,100,0,0,2.530.717,6.326.794,12.653.587,6.326.794,2.530.717,0,126.535.871
37,4046,125746390,Tophunt,112,warrior,279,Beast Mode,5,0,0,0,83,71,193647090,1,2.514.928,6.287.320,12.574.639,6.287.320,2.514.928,0,125.746.390
33,4047,125534938,May,112,wizard,92,L A N L A,5,0,0,0,0,59,113475823,3,2.510.699,6.276.747,12.553.494,6.276.747,2.510.699,0,125.534.938
33,4048,125456145,Neriz,112,warrior,96, ,5,0,0,0,0,67,0,0,2.509.123,6.272.807,12.545.614,6.272.807,2.509.123,0,125.456.145
02,4049,125134393,Aztalex,112,warrior,302,Dharma,0,0,0,0,95,0,69337620,8,2.502.688,6.256.720,12.513.439,6.256.720,2.502.688,0,125.134.393
38,4050,123658985,Momoshiki,111,warrior,46,King Unity,0,99,80,0,0,0,7321548,5,2.473.180,6.182.949,12.365.898,6.182.949,2.473.180,0,123.658.985
35,4051,123172056,Sc,111,warrior,231, ,0,0,0,0,95,0,0,0,2.463.441,6.158.603,12.317.206,6.158.603,2.463.441,0,123.172.056
01,4052,122972174,Kingofsky,111,wizard,325,World 1,0,0,0,0,56,0,16031423,45,2.459.443,6.148.609,12.297.217,6.148.609,2.459.443,0,122.972.174
07,4053,122770377,Tuturut,111,wizard,131,Barumain,10,0,0,0,0,41,0,0,2.455.408,6.138.519,12.277.038,6.138.519,2.455.408,0,122.770.377
01,4054,122433855,Ikiller,111,warrior,324, ,0,0,0,0,89,0,0,0,2.448.677,6.121.693,12.243.386,6.121.693,2.448.677,0,122.433.855
15,4055,122172742,Bawie,111,warrior,164,Night Sect,10,0,0,0,0,43,0,0,2.443.455,6.108.637,12.217.274,6.108.637,2.443.455,0,122.172.742
38,4056,121055224,Mkillers,111,warrior,176,No Mercy,0,100,81,49,42,0,19574144,2,2.421.104,6.052.761,12.105.522,6.052.761,2.421.104,0,121.055.224
33,4057,120693229,Laoq,111,warrior,84,The Hunt,0,0,0,0,0,20,4307235,34,2.413.865,6.034.661,12.069.323,6.034.661,2.413.865,0,120.693.229
15,4058,120623759,Th,111,warrior,341, ,0,0,0,0,83,0,0,0,2.412.475,6.031.188,12.062.376,6.031.188,2.412.475,0,120.623.759
38,4059,120114629,Mgxshineee,111,wizard,125, ,0,0,20,0,27,0,0,0,2.402.293,6.005.731,12.011.463,6.005.731,2.402.293,0,120.114.629
38,4060,119911968,Jupiter,111,warrior,134,Spears,0,0,82,0,87,0,19649346,1,2.398.239,5.995.598,11.991.197,5.995.598,2.398.239,0,119.911.968
38,4061,119214365,Tsking,110,warrior,92,Spears,0,0,83,0,0,0,19649346,1,2.384.287,5.960.718,11.921.436,5.960.718,2.384.287,0,119.214.365
15,4062,119013311,Onodera,110,wizard,210,Blackpinky,5,0,0,0,0,73,2002909,95,2.380.266,5.950.666,11.901.331,5.950.666,2.380.266,0,119.013.311
02,4063,118711701,Powermetal,110,warrior,172,Dharma,20,0,0,0,0,2,69337620,8,2.374.234,5.935.585,11.871.170,5.935.585,2.374.234,0,118.711.701
11,4064,118011420,Godli,110,warrior,93,Konosuba,5,0,0,0,0,51,0,0,2.360.228,5.900.571,11.801.142,5.900.571,2.360.228,0,118.011.420
38,4065,117954150,Kurokami,110,warrior,128,Pilipin4s,0,0,84,0,0,0,6820921,7,2.359.083,5.897.708,11.795.415,5.897.708,2.359.083,0,117.954.150
32,4066,117488465,Monkeyking,110,warrior,62,Sl Player,5,0,0,0,0,85,38605065,15,2.349.769,5.874.423,11.748.846,5.874.423,2.349.769,0,117.488.465
32,4067,117397800,Andiipunk,110,wizard,146,L0ve,15,0,0,0,0,13,0,0,2.347.956,5.869.890,11.739.780,5.869.890,2.347.956,0,117.397.800
34,4068,117330578,Ngoeekkk,110,wizard,219, ,0,0,0,0,67,0,0,0,2.346.612,5.866.529,11.733.058,5.866.529,2.346.612,0,117.330.578
36,4069,116387902,Deveron,110,wizard,189,Happiness,0,0,0,0,100,0,47141704,4,2.327.758,5.819.395,11.638.790,5.819.395,2.327.758,0,116.387.902
37,4070,116297901,Adam,110,warrior,67,Serenity,20,0,0,0,0,1,0,0,2.325.958,5.814.895,11.629.790,5.814.895,2.325.958,0,116.297.901
07,4071,116118454,Blackeaglf,110,wizard,263, ,0,0,0,0,95,0,0,0,2.322.369,5.805.923,11.611.845,5.805.923,2.322.369,0,116.118.454
07,4072,116087915,Laux,110,warrior,79,Last Mercy,5,0,0,0,0,51,13266198,31,2.321.758,5.804.396,11.608.792,5.804.396,2.321.758,0,116.087.915
33,4073,115641374,Kipu,110,warrior,126,Venice,5,0,0,0,0,69,4161950,37,2.312.827,5.782.069,11.564.137,5.782.069,2.312.827,0,115.641.374
38,4074,115625019,Nellll,110,warrior,150, ,0,0,85,83,67,0,0,0,2.312.500,5.781.251,11.562.502,5.781.251,2.312.500,0,115.625.019
38,4075,115343624,Tiki,109,warrior,124,Spears,0,0,86,0,0,0,19649346,1,2.306.872,5.767.181,11.534.362,5.767.181,2.306.872,0,115.343.624
34,4076,115164143,Miyuki,109,warrior,269,X Reunion,0,0,0,90,58,0,49039657,5,2.303.283,5.758.207,11.516.414,5.758.207,2.303.283,0,115.164.143
09,4077,114726036,Viu,109,warrior,38,The Kings,0,0,0,0,0,25,9688925,44,2.294.521,5.736.302,11.472.604,5.736.302,2.294.521,0,114.726.036
37,4078,114431765,Gjb,109,wizard,244,N0 F34r,0,0,0,0,81,0,494061,69,2.288.635,5.721.588,11.443.176,5.721.588,2.288.635,0,114.431.765
38,4079,114374729,Edukiller,109,warrior,124,Thungsim,0,0,87,0,0,0,18428470,3,2.287.495,5.718.736,11.437.473,5.718.736,2.287.495,0,114.374.729
38,4080,114023803,Sniper,109,wizard,104,Losgrandes,0,0,21,0,47,0,4680345,9,2.280.476,5.701.190,11.402.380,5.701.190,2.280.476,0,114.023.803
38,4081,113989231,Angkor,109,warrior,92,Spears,0,0,88,0,0,0,19649346,1,2.279.785,5.699.462,11.398.923,5.699.462,2.279.785,0,113.989.231
38,4082,113437695,Luka,109,wizard,136,Team Work,0,0,22,0,18,0,7055650,6,2.268.754,5.671.885,11.343.770,5.671.885,2.268.754,0,113.437.695
07,4083,113179868,Akashikaze,109,wizard,271,H K Family,0,0,0,0,84,0,7867210,43,2.263.597,5.658.993,11.317.987,5.658.993,2.263.597,0,113.179.868
23,4084,113173326,Starsz,109,warrior,369, ,0,0,0,50,35,0,0,0,2.263.467,5.658.666,11.317.333,5.658.666,2.263.467,0,113.173.326
15,4085,113085346,Oxygeen,109,wizard,301,Thekillers,0,0,0,0,98,0,0,0,2.261.707,5.654.267,11.308.535,5.654.267,2.261.707,0,113.085.346
38,4086,112759487,Lita,109,warrior,63,K I N G,0,0,89,0,0,0,4888017,8,2.255.190,5.637.974,11.275.949,5.637.974,2.255.190,0,112.759.487
09,4087,112147115,Eddysan,109,warrior,135,M V P,5,0,0,0,0,66,13915659,35,2.242.942,5.607.356,11.214.712,5.607.356,2.242.942,0,112.147.115
07,4088,111725071,Shrionwalg,109,wizard,187,Life Alone,5,0,0,0,0,52,192421753,2,2.234.501,5.586.254,11.172.507,5.586.254,2.234.501,0,111.725.071
38,4089,110707637,Binlee,108,warrior,119,M1d Ni9ht,0,0,90,0,0,0,1017052,19,2.214.153,5.535.382,11.070.764,5.535.382,2.214.153,0,110.707.637
07,4090,110558844,Seki,108,warrior,152,Fantasy X,5,0,0,0,0,71,3390779,71,2.211.177,5.527.942,11.055.884,5.527.942,2.211.177,0,110.558.844
37,4091,110505188,Wizinhobrs,108,wizard,82,B L I T Z,1,0,0,0,0,88,27759629,4,2.210.104,5.525.259,11.050.519,5.525.259,2.210.104,0,110.505.188
38,4092,110339573,Leqendz,108,warrior,88,Thungsim,0,0,91,0,0,0,18428470,3,2.206.791,5.516.979,11.033.957,5.516.979,2.206.791,0,110.339.573
38,4093,110140288,Taiko,108,warrior,143,Spears,0,0,92,91,74,0,19649346,1,2.202.806,5.507.014,11.014.029,5.507.014,2.202.806,0,110.140.288
38,4094,109948198,Overflow,108,warrior,99,Spears,0,0,93,0,0,0,19649346,1,2.198.964,5.497.410,10.994.820,5.497.410,2.198.964,0,109.948.198
23,4095,109362240,Mrrseven,108,wizard,252,2brother,5,0,0,0,0,61,0,0,2.187.245,5.468.112,10.936.224,5.468.112,2.187.245,0,109.362.240
11,4096,108970202,Jendral,108,warrior,355,Thung Sim,15,0,0,0,66,11,0,0,2.179.404,5.448.510,10.897.020,5.448.510,2.179.404,0,108.970.202
38,4097,108254260,Tskuyy,108,warrior,155,Spears,0,0,94,78,63,0,19649346,1,2.165.085,5.412.713,10.825.426,5.412.713,2.165.085,0,108.254.260
34,4098,107821728,Blackpower,108,wizard,175,Reverse,0,0,0,0,100,0,429132582,1,2.156.435,5.391.086,10.782.173,5.391.086,2.156.435,0,107.821.728
36,4099,107381084,Alef,108,warrior,226,Bonde,10,0,0,0,0,31,2898180,32,2.147.622,5.369.054,10.738.108,5.369.054,2.147.622,0,107.381.084
34,4100,106489476,Academy,107,wizard,221,Game Over,0,0,0,0,65,0,48111925,6,2.129.790,5.324.474,10.648.948,5.324.474,2.129.790,0,106.489.476
09,4101,105669892,Newword,107,wizard,165,Tajudien,5,0,0,0,0,62,3531562,61,2.113.398,5.283.495,10.566.989,5.283.495,2.113.398,0,105.669.892
38,4102,105086304,Kingwizard,107,wizard,175,K I N G,5,0,23,51,8,57,4888017,8,2.101.726,5.254.315,10.508.630,5.254.315,2.101.726,0,105.086.304
15,4103,104807419,Mesilent,107,wizard,42,Messsilent,5,0,0,0,0,85,328487362,4,2.096.148,5.240.371,10.480.742,5.240.371,2.096.148,0,104.807.419
34,4104,104687887,Gnot,107,wizard,177,X Reunion,0,0,0,0,99,0,49039657,5,2.093.758,5.234.394,10.468.789,5.234.394,2.093.758,0,104.687.887
37,4105,104198654,Perun,107,wizard,253,Russia,0,0,0,0,75,0,851852,48,2.083.973,5.209.933,10.419.865,5.209.933,2.083.973,0,104.198.654
15,4106,103969904,Nimmo,107,warrior,107,Cau Sot,5,0,0,0,0,88,27974805,20,2.079.398,5.198.495,10.396.990,5.198.495,2.079.398,0,103.969.904
34,4107,103887552,Kyonamoto,107,wizard,67,The Dragon,15,0,0,0,0,16,0,0,2.077.751,5.194.378,10.388.755,5.194.378,2.077.751,0,103.887.552
11,4108,103441374,Wildcat,107,wizard,66,K I N G,5,0,0,0,0,74,43641177,14,2.068.827,5.172.069,10.344.137,5.172.069,2.068.827,0,103.441.374
38,4109,103379977,Jhoname,107,wizard,109,Pilipin4s,0,0,24,0,39,0,6820921,7,2.067.600,5.168.999,10.337.998,5.168.999,2.067.600,0,103.379.977
38,4110,103169669,Eiger,106,warrior,42,Leg3nd 0ld,10,0,95,0,0,42,7587,85,2.063.393,5.158.483,10.316.967,5.158.483,2.063.393,0,103.169.669
34,4111,102962977,Princessss,106,wizard,229,N I N J A,0,0,0,0,59,0,92713160,2,2.059.260,5.148.149,10.296.298,5.148.149,2.059.260,0,102.962.977
38,4112,102185759,Mahoraga,106,warrior,121,Begawan,0,0,96,0,0,0,182579,48,2.043.715,5.109.288,10.218.576,5.109.288,2.043.715,0,102.185.759
23,4113,101710127,Carolien,106,wizard,304,Wen Ng,0,0,0,0,71,0,5242353,46,2.034.203,5.085.506,10.171.013,5.085.506,2.034.203,0,101.710.127
33,4114,101648825,Crystian,106,warrior,121, ,1,0,0,0,0,100,0,0,2.032.976,5.082.441,10.164.882,5.082.441,2.032.976,0,101.648.825
02,4115,101578389,Zilong,106,wizard,83,Japanese,20,0,0,0,0,9,0,0,2.031.568,5.078.919,10.157.839,5.078.919,2.031.568,0,101.578.389
02,4116,101364723,Mrgore,106,warrior,123,Mr T E A M,5,0,0,0,0,85,7019680,38,2.027.294,5.068.236,10.136.472,5.068.236,2.027.294,0,101.364.723
38,4117,100914981,Arlequina,106,warrior,163,Losgrandes,0,0,97,65,52,0,4680345,9,2.018.300,5.045.749,10.091.498,5.045.749,2.018.300,0,100.914.981
34,4118,100812619,Medaka,106,warrior,325, ,0,0,0,34,24,0,0,0,2.016.252,5.040.631,10.081.262,5.040.631,2.016.252,0,100.812.619
37,4119,100720526,Mizumii,106,wizard,140,Unexpected,10,0,0,0,0,21,12392779,10,2.014.411,5.036.026,10.072.053,5.036.026,2.014.411,0,100.720.526
38,4120,100486916,Fullwiz,106,wizard,108,Losgrandes,0,0,25,0,42,0,4680345,9,2.009.738,5.024.346,10.048.692,5.024.346,2.009.738,0,100.486.916
02,4121,100349271,Kanao,106,wizard,156, ,5,0,0,0,0,71,0,0,2.006.985,5.017.464,10.034.927,5.017.464,2.006.985,0,100.349.271
37,4122,99059914,Raphael,105,wizard,273,T M N T,0,0,0,0,59,0,0,0,1.981.198,4.952.996,9.905.991,4.952.996,1.981.198,0,99.059.914
36,4123,98760346,Kingohell,105,wizard,144,Kelantits,10,0,0,0,0,32,4149188,28,1.975.207,4.938.017,9.876.035,4.938.017,1.975.207,0,98.760.346
33,4124,98553600,Miyana,105,warrior,97,L A N L A,20,0,0,0,0,10,113475823,3,1.971.072,4.927.680,9.855.360,4.927.680,1.971.072,0,98.553.600
23,4125,97903769,Shieren,105,wizard,307,Swallow19,0,0,0,0,67,0,130176323,6,1.958.075,4.895.188,9.790.377,4.895.188,1.958.075,0,97.903.769
33,4126,96613586,Heitor,105,warrior,82, ,1,0,0,0,0,96,0,0,1.932.272,4.830.679,9.661.359,4.830.679,1.932.272,0,96.613.586
07,4127,96592490,Itadori,105,warrior,121,Cr4zyhunts,10,0,0,0,0,33,3779854,65,1.931.850,4.829.624,9.659.249,4.829.624,1.931.850,0,96.592.490
32,4128,96372496,Floa,105,warrior,367, ,0,0,0,66,46,0,0,0,1.927.450,4.818.625,9.637.250,4.818.625,1.927.450,0,96.372.496
23,4129,96241710,Skyhunter,105,wizard,286,P E A C E,0,0,0,0,91,0,41404016,13,1.924.834,4.812.086,9.624.171,4.812.086,1.924.834,0,96.241.710
38,4130,96169593,Ninety,105,warrior,67,Spears,0,0,98,0,0,0,19649346,1,1.923.392,4.808.480,9.616.959,4.808.480,1.923.392,0,96.169.593
38,4131,96135896,Fansjkt,105,warrior,118,Spears,0,0,99,0,0,0,19649346,1,1.922.718,4.806.795,9.613.590,4.806.795,1.922.718,0,96.135.896
38,4132,95764756,Letop,105,warrior,98,Beast Mode,0,0,100,0,0,0,3109258,10,1.915.295,4.788.238,9.576.476,4.788.238,1.915.295,0,95.764.756
07,4133,95322032,Bandomir,104,warrior,284,Dmarzio,0,0,0,0,93,0,130288619,4,1.906.441,4.766.102,9.532.203,4.766.102,1.906.441,0,95.322.032
09,4134,93916135,Cranberys,104,wizard,323, ,0,0,0,0,47,0,0,0,1.878.323,4.695.807,9.391.614,4.695.807,1.878.323,0,93.916.135
15,4135,93326552,Cixx,104,wizard,87,Rip W10,10,0,0,0,0,35,878458572,1,1.866.531,4.666.328,9.332.655,4.666.328,1.866.531,0,93.326.552
38,4136,92699560,Rogerlie,104,warrior,137,Spears,0,0,0,0,83,0,19649346,1,1.853.991,4.634.978,9.269.956,4.634.978,1.853.991,0,92.699.560
36,4137,91972924,Buchi,103,warrior,135,A 1 M,10,0,0,0,0,25,117919,92,1.839.458,4.598.646,9.197.292,4.598.646,1.839.458,0,91.972.924
23,4138,90666050,Ibiz,103,wizard,135,7 Ghost,5,0,0,0,0,80,14763944,26,1.813.321,4.533.302,9.066.605,4.533.302,1.813.321,0,90.666.050
38,4139,90264314,Troys,103,warrior,131,Spears,0,0,0,0,93,0,19649346,1,1.805.286,4.513.216,9.026.431,4.513.216,1.805.286,0,90.264.314
37,4140,90239623,Zippo,103,warrior,271,Unexpected,0,0,0,0,98,0,12392779,10,1.804.792,4.511.981,9.023.962,4.511.981,1.804.792,0,90.239.623
38,4141,89366675,Akaza,103,warrior,129,M1d Ni9ht,0,0,0,0,99,0,1017052,19,1.787.334,4.468.334,8.936.668,4.468.334,1.787.334,0,89.366.675
15,4142,89338912,Amessilent,103,wizard,41,Messsilent,1,0,0,0,0,93,328487362,4,1.786.778,4.466.946,8.933.891,4.466.946,1.786.778,0,89.338.912
15,4143,89046459,Cumel,103,wizard,167,R B B C,5,0,0,0,0,87,2428011,85,1.780.929,4.452.323,8.904.646,4.452.323,1.780.929,0,89.046.459
11,4144,88879297,Karalius,103,wizard,321,Amunisi,0,0,0,0,79,0,0,0,1.777.586,4.443.965,8.887.930,4.443.965,1.777.586,0,88.879.297
38,4145,88601527,Gojoo,103,wizard,108, ,0,0,26,0,43,0,0,0,1.772.031,4.430.076,8.860.153,4.430.076,1.772.031,0,88.601.527
15,4146,88567227,Arcgis,103,wizard,354,Capcungci,0,0,0,0,37,0,0,0,1.771.345,4.428.361,8.856.723,4.428.361,1.771.345,0,88.567.227
02,4147,88566418,Jester,103,wizard,336, ,0,0,0,87,32,0,0,0,1.771.328,4.428.321,8.856.642,4.428.321,1.771.328,0,88.566.418
36,4148,88272839,Blvckfire,102,wizard,230,Princess,0,0,0,0,71,0,111321691,2,1.765.457,4.413.642,8.827.284,4.413.642,1.765.457,0,88.272.839
36,4149,87934180,Softlan,102,wizard,234, ,0,0,0,0,68,0,0,0,1.758.684,4.396.709,8.793.418,4.396.709,1.758.684,0,87.934.180
38,4150,87800236,Mithosbr,102,warrior,150,Losgrandes,0,0,0,84,68,0,4680345,9,1.756.005,4.390.012,8.780.024,4.390.012,1.756.005,0,87.800.236
38,4151,87158537,Marine,102,warrior,133, ,0,0,0,0,89,0,0,0,1.743.171,4.357.927,8.715.854,4.357.927,1.743.171,0,87.158.537
02,4152,86866869,Youaaa,102,wizard,282, ,0,0,0,0,98,0,0,0,1.737.337,4.343.343,8.686.687,4.343.343,1.737.337,0,86.866.869
15,4153,86068476,Herbie,102,wizard,235, ,1,0,0,0,0,99,0,0,1.721.370,4.303.424,8.606.848,4.303.424,1.721.370,0,86.068.476
38,4154,85758639,Rinly,102,warrior,141,K I N G,0,0,0,94,75,0,4888017,8,1.715.173,4.287.932,8.575.864,4.287.932,1.715.173,0,85.758.639
02,4155,85285692,Frostdark,102,wizard,185,R T F,5,0,0,0,0,80,45275170,11,1.705.714,4.264.285,8.528.569,4.264.285,1.705.714,0,85.285.692
36,4156,84846054,Lordbael,101,warrior,151,Rudeboyz,10,0,0,0,0,44,12366203,15,1.696.921,4.242.303,8.484.605,4.242.303,1.696.921,0,84.846.054
38,4157,84533487,Fiiive,101,wizard,133,Disciple,0,0,27,0,22,0,42269,67,1.690.670,4.226.674,8.453.349,4.226.674,1.690.670,0,84.533.487
02,4158,84242679,Billss,101,wizard,66, ,5,0,0,0,0,93,0,0,1.684.854,4.212.134,8.424.268,4.212.134,1.684.854,0,84.242.679
38,4159,83558618,Lucifer,101,warrior,147,Thungsim,0,0,0,87,70,0,18428470,3,1.671.172,4.177.931,8.355.862,4.177.931,1.671.172,0,83.558.618
38,4160,83284944,Jcollins,101,wizard,155,Losgrandes,0,0,28,79,16,0,4680345,9,1.665.699,4.164.247,8.328.494,4.164.247,1.665.699,0,83.284.944
33,4161,83227990,Mayana,101,warrior,89,L A N L A,15,0,0,0,0,13,113475823,3,1.664.560,4.161.400,8.322.799,4.161.400,1.664.560,0,83.227.990
23,4162,82826686,Zeadoun,101,warrior,84,Angkor Kh,1,0,0,0,0,79,41856276,12,1.656.534,4.141.334,8.282.669,4.141.334,1.656.534,0,82.826.686
11,4163,82312515,Kawaiii,101,wizard,56,Born2kill,1,0,0,0,0,91,0,0,1.646.250,4.115.626,8.231.252,4.115.626,1.646.250,0,82.312.515
34,4164,82037560,Kingszo,101,warrior,253,Szo,0,0,0,0,74,0,5089685,18,1.640.751,4.101.878,8.203.756,4.101.878,1.640.751,0,82.037.560
35,4165,81942248,Jet,101,warrior,277, ,0,0,0,0,56,0,0,0,1.638.845,4.097.112,8.194.225,4.097.112,1.638.845,0,81.942.248
02,4166,81939908,Luzakion,101,wizard,160,R T F,5,0,0,0,0,82,45275170,11,1.638.798,4.096.995,8.193.991,4.096.995,1.638.798,0,81.939.908
38,4167,81936888,Brooklyn,101,wizard,98,Spears,0,0,29,0,52,0,19649346,1,1.638.738,4.096.844,8.193.689,4.096.844,1.638.738,0,81.936.888
32,4168,81839030,Maki,101,warrior,124,Solo Army,10,0,0,0,0,46,338461959,2,1.636.781,4.091.952,8.183.903,4.091.952,1.636.781,0,81.839.030
23,4169,81810849,Liberi,101,warrior,122,Javhd,5,0,0,0,0,58,1954938,72,1.636.217,4.090.542,8.181.085,4.090.542,1.636.217,0,81.810.849
07,4170,81773870,Slappy,101,wizard,272,H B C,20,0,0,0,81,2,23351067,23,1.635.477,4.088.694,8.177.387,4.088.694,1.635.477,0,81.773.870
38,4171,81579719,Sun,100,wizard,125,Thungsim,0,0,30,0,26,0,18428470,3,1.631.594,4.078.986,8.157.972,4.078.986,1.631.594,0,81.579.719
38,4172,79839302,Tsweilyz,100,warrior,140,Spears,0,0,0,95,78,0,19649346,1,1.596.786,3.991.965,7.983.930,3.991.965,1.596.786,0,79.839.302
34,4173,79474198,Muscular,100,wizard,184,Hakka,0,0,0,0,91,0,16482665,10,1.589.484,3.973.710,7.947.420,3.973.710,1.589.484,0,79.474.198
23,4174,79445767,Bczim,100,warrior,114,M A R I O,5,0,0,0,0,91,0,0,1.588.915,3.972.288,7.944.577,3.972.288,1.588.915,0,79.445.767
09,4175,79421212,Fundek,100,warrior,313,Bersantai,0,0,0,0,72,0,1164252,98,1.588.424,3.971.061,7.942.121,3.971.061,1.588.424,0,79.421.212
01,4176,79238460,Diniw,100,warrior,117,World 1,5,0,0,0,0,56,16031423,45,1.584.769,3.961.923,7.923.846,3.961.923,1.584.769,0,79.238.460
32,4177,79064937,Dizaa,100,wizard,316, ,0,0,0,0,76,0,0,0,1.581.299,3.953.247,7.906.494,3.953.247,1.581.299,0,79.064.937
38,4178,78834202,Penakuri,100,wizard,61,Pilipin4s,0,0,31,0,0,0,6820921,7,1.576.684,3.941.710,7.883.420,3.941.710,1.576.684,0,78.834.202
37,4179,78779892,Pepahat,100,warrior,72,4 Freedoms,5,0,0,0,0,48,744190,55,1.575.598,3.938.995,7.877.989,3.938.995,1.575.598,0,78.779.892
15,4180,78704969,Kiobi,100,warrior,66,I T E M,10,0,0,0,0,37,0,0,1.574.099,3.935.248,7.870.497,3.935.248,1.574.099,0,78.704.969
35,4181,78587790,Cityfavela,100,warrior,227,Blackbulls,0,0,0,0,100,0,148504530,4,1.571.756,3.929.390,7.858.779,3.929.390,1.571.756,0,78.587.790
23,4182,78522651,Taeyeon,100,wizard,45,Last Dance,10,0,0,0,0,36,40601751,14,1.570.453,3.926.133,7.852.265,3.926.133,1.570.453,0,78.522.651
38,4183,78164845,Wang,99,warrior,188,Spears,0,0,0,34,30,0,19649346,1,1.563.297,3.908.242,7.816.484,3.908.242,1.563.297,0,78.164.845
09,4184,77898538,Ryyzx,99,wizard,96, ,5,0,0,0,0,64,0,0,1.557.971,3.894.927,7.789.854,3.894.927,1.557.971,0,77.898.538
35,4185,77878058,Didy,99,warrior,199,New Bie,9,0,0,0,0,11,4437580,15,1.557.561,3.893.903,7.787.806,3.893.903,1.557.561,0,77.878.058
34,4186,77844484,Deity,99,warrior,245, ,0,0,0,0,83,0,0,0,1.556.890,3.892.224,7.784.448,3.892.224,1.556.890,0,77.844.484
01,4187,77761066,Vaa,99,wizard,106,Sri Gala,5,0,0,0,0,94,102755498,9,1.555.221,3.888.053,7.776.107,3.888.053,1.555.221,0,77.761.066
15,4188,77400894,Mervin,99,wizard,358,The Farm,0,0,0,94,34,0,0,0,1.548.018,3.870.045,7.740.089,3.870.045,1.548.018,0,77.400.894
38,4189,77339232,Deoxys,99,wizard,90,Spears,0,0,32,0,65,0,19649346,1,1.546.785,3.866.962,7.733.923,3.866.962,1.546.785,0,77.339.232
38,4190,77280225,Tsimr,99,warrior,74,K I N G,10,0,0,0,0,36,4888017,8,1.545.604,3.864.011,7.728.022,3.864.011,1.545.604,0,77.280.225
36,4191,77133714,Haridade,99,warrior,89,Br Union,10,0,0,0,0,30,22849640,7,1.542.674,3.856.686,7.713.371,3.856.686,1.542.674,0,77.133.714
23,4192,76811783,Vicious,99,wizard,293, ,0,0,0,0,83,0,0,0,1.536.236,3.840.589,7.681.178,3.840.589,1.536.236,0,76.811.783
34,4193,76712612,Gelt,99,wizard,186,X Reunion,0,0,0,0,89,0,49039657,5,1.534.252,3.835.631,7.671.261,3.835.631,1.534.252,0,76.712.612
38,4194,76042780,Warna,99,warrior,171,Masterplay,0,0,0,56,48,0,597565,26,1.520.856,3.802.139,7.604.278,3.802.139,1.520.856,0,76.042.780
